name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
nacion,bank,3.7,0.01,3.77,0.01,10:39:50,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,10:39:50,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,10:39:50,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,10:39:50,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:39:50,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:39:50,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,10:39:50,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:39:50,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,11:26:48,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,11:26:48,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,11:26:48,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,11:26:48,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,11:26:48,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:26:48,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:26:48,28-12-2024
euro ocoña,currency,4.001,0.001,4.009,0.0,11:26:48,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:26:48,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,11:43:13,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,11:43:13,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,11:43:13,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,11:43:13,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,11:43:13,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:43:13,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:43:13,28-12-2024
euro ocoña,currency,4.001,0.001,4.009,0.0,11:43:13,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:43:13,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,12:19:16,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,12:19:16,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,12:19:16,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,12:19:16,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,12:19:16,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:19:16,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:19:16,28-12-2024
euro ocoña,currency,4.001,0.001,4.009,0.0,12:19:16,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:19:16,28-12-2024
